;Face_hash;Face_path;Image_hash;Image_path;date_taken;geotag;cluster_birch;cluster_optics;cluster_agglo;cluster_spec_clust;cluster_mean_shift;cluster_aff;cluster_kmeans;cluster_DBSCAN
194;75cce0526f0be75786ff7deafdbf9fc4052302c6e86ac28fead18477b93c1a75;/mnt/kokdata/Study/face_recognition/stock/tmp/1_237756447_0_0_0_0_1240x0_80_0_0_2789fba4e4433d2394834d23376f66bb.jpg;75cce0526f0be75786ff7deafdbf9fc4052302c6e86ac28fead18477b93c1a75;/mnt/kokdata/Study/face_recognition/stock/237756447_0_0_0_0_1240x0_80_0_0_2789fba4e4433d2394834d23376f66bb.jpg;;;5;16;8;7;0;26;0;-1
195;75cce0526f0be75786ff7deafdbf9fc4052302c6e86ac28fead18477b93c1a75;/mnt/kokdata/Study/face_recognition/stock/tmp/2_237756447_0_0_0_0_1240x0_80_0_0_2789fba4e4433d2394834d23376f66bb.jpg;75cce0526f0be75786ff7deafdbf9fc4052302c6e86ac28fead18477b93c1a75;/mnt/kokdata/Study/face_recognition/stock/237756447_0_0_0_0_1240x0_80_0_0_2789fba4e4433d2394834d23376f66bb.jpg;;;5;-1;0;5;0;7;0;-1
196;75cce0526f0be75786ff7deafdbf9fc4052302c6e86ac28fead18477b93c1a75;/mnt/kokdata/Study/face_recognition/stock/tmp/3_237756447_0_0_0_0_1240x0_80_0_0_2789fba4e4433d2394834d23376f66bb.jpg;75cce0526f0be75786ff7deafdbf9fc4052302c6e86ac28fead18477b93c1a75;/mnt/kokdata/Study/face_recognition/stock/237756447_0_0_0_0_1240x0_80_0_0_2789fba4e4433d2394834d23376f66bb.jpg;;;3;-1;0;8;0;20;4;-1
197;75cce0526f0be75786ff7deafdbf9fc4052302c6e86ac28fead18477b93c1a75;/mnt/kokdata/Study/face_recognition/stock/tmp/4_237756447_0_0_0_0_1240x0_80_0_0_2789fba4e4433d2394834d23376f66bb.jpg;75cce0526f0be75786ff7deafdbf9fc4052302c6e86ac28fead18477b93c1a75;/mnt/kokdata/Study/face_recognition/stock/237756447_0_0_0_0_1240x0_80_0_0_2789fba4e4433d2394834d23376f66bb.jpg;;;3;1;0;7;0;51;3;-1
198;78718884dad39080ba634b9670055647f974ccd7a8242934259a9bec30faa6ad;/mnt/kokdata/Study/face_recognition/stock/tmp/0_P20210611AS-0528_51269443335.jpg;78718884dad39080ba634b9670055647f974ccd7a8242934259a9bec30faa6ad;/mnt/kokdata/Study/face_recognition/stock/P20210611AS-0528_51269443335.jpg;;;4;-1;9;4;0;17;5;-1
199;78718884dad39080ba634b9670055647f974ccd7a8242934259a9bec30faa6ad;/mnt/kokdata/Study/face_recognition/stock/tmp/1_P20210611AS-0528_51269443335.jpg;78718884dad39080ba634b9670055647f974ccd7a8242934259a9bec30faa6ad;/mnt/kokdata/Study/face_recognition/stock/P20210611AS-0528_51269443335.jpg;;;3;19;6;6;0;5;8;-1
200;78718884dad39080ba634b9670055647f974ccd7a8242934259a9bec30faa6ad;/mnt/kokdata/Study/face_recognition/stock/tmp/2_P20210611AS-0528_51269443335.jpg;78718884dad39080ba634b9670055647f974ccd7a8242934259a9bec30faa6ad;/mnt/kokdata/Study/face_recognition/stock/P20210611AS-0528_51269443335.jpg;;;3;-1;0;8;0;35;7;-1
201;884b7e9f26fb1a73f7873026de54e08d4a3237794000011c25f41e94dffa4753;/mnt/kokdata/Study/face_recognition/stock/tmp/0_9982129.jpg;884b7e9f26fb1a73f7873026de54e08d4a3237794000011c25f41e94dffa4753;/mnt/kokdata/Study/face_recognition/stock/9982129.jpg;;;1;8;2;2;0;48;4;-1
202;884b7e9f26fb1a73f7873026de54e08d4a3237794000011c25f41e94dffa4753;/mnt/kokdata/Study/face_recognition/stock/tmp/1_9982129.jpg;884b7e9f26fb1a73f7873026de54e08d4a3237794000011c25f41e94dffa4753;/mnt/kokdata/Study/face_recognition/stock/9982129.jpg;;;4;-1;9;4;0;17;5;-1
203;884b7e9f26fb1a73f7873026de54e08d4a3237794000011c25f41e94dffa4753;/mnt/kokdata/Study/face_recognition/stock/tmp/2_9982129.jpg;884b7e9f26fb1a73f7873026de54e08d4a3237794000011c25f41e94dffa4753;/mnt/kokdata/Study/face_recognition/stock/9982129.jpg;;;3;4;1;5;0;49;3;-1
204;884b7e9f26fb1a73f7873026de54e08d4a3237794000011c25f41e94dffa4753;/mnt/kokdata/Study/face_recognition/stock/tmp/3_9982129.jpg;884b7e9f26fb1a73f7873026de54e08d4a3237794000011c25f41e94dffa4753;/mnt/kokdata/Study/face_recognition/stock/9982129.jpg;;;3;9;7;3;0;21;6;-1
205;884b7e9f26fb1a73f7873026de54e08d4a3237794000011c25f41e94dffa4753;/mnt/kokdata/Study/face_recognition/stock/tmp/4_9982129.jpg;884b7e9f26fb1a73f7873026de54e08d4a3237794000011c25f41e94dffa4753;/mnt/kokdata/Study/face_recognition/stock/9982129.jpg;;;0;2;0;5;0;33;3;-1
206;884b7e9f26fb1a73f7873026de54e08d4a3237794000011c25f41e94dffa4753;/mnt/kokdata/Study/face_recognition/stock/tmp/5_9982129.jpg;884b7e9f26fb1a73f7873026de54e08d4a3237794000011c25f41e94dffa4753;/mnt/kokdata/Study/face_recognition/stock/9982129.jpg;;;5;16;8;7;0;26;0;-1
207;884b7e9f26fb1a73f7873026de54e08d4a3237794000011c25f41e94dffa4753;/mnt/kokdata/Study/face_recognition/stock/tmp/6_9982129.jpg;884b7e9f26fb1a73f7873026de54e08d4a3237794000011c25f41e94dffa4753;/mnt/kokdata/Study/face_recognition/stock/9982129.jpg;;;3;17;6;6;0;44;8;-1
208;884b7e9f26fb1a73f7873026de54e08d4a3237794000011c25f41e94dffa4753;/mnt/kokdata/Study/face_recognition/stock/tmp/7_9982129.jpg;884b7e9f26fb1a73f7873026de54e08d4a3237794000011c25f41e94dffa4753;/mnt/kokdata/Study/face_recognition/stock/9982129.jpg;;;1;6;2;2;0;45;4;-1
209;884b7e9f26fb1a73f7873026de54e08d4a3237794000011c25f41e94dffa4753;/mnt/kokdata/Study/face_recognition/stock/tmp/8_9982129.jpg;884b7e9f26fb1a73f7873026de54e08d4a3237794000011c25f41e94dffa4753;/mnt/kokdata/Study/face_recognition/stock/9982129.jpg;;;1;10;2;0;0;0;1;-1
210;884b7e9f26fb1a73f7873026de54e08d4a3237794000011c25f41e94dffa4753;/mnt/kokdata/Study/face_recognition/stock/tmp/9_9982129.jpg;884b7e9f26fb1a73f7873026de54e08d4a3237794000011c25f41e94dffa4753;/mnt/kokdata/Study/face_recognition/stock/9982129.jpg;;;3;11;0;0;0;19;1;-1
211;884b7e9f26fb1a73f7873026de54e08d4a3237794000011c25f41e94dffa4753;/mnt/kokdata/Study/face_recognition/stock/tmp/10_9982129.jpg;884b7e9f26fb1a73f7873026de54e08d4a3237794000011c25f41e94dffa4753;/mnt/kokdata/Study/face_recognition/stock/9982129.jpg;;;3;-1;1;0;0;22;7;-1
212;884b7e9f26fb1a73f7873026de54e08d4a3237794000011c25f41e94dffa4753;/mnt/kokdata/Study/face_recognition/stock/tmp/11_9982129.jpg;884b7e9f26fb1a73f7873026de54e08d4a3237794000011c25f41e94dffa4753;/mnt/kokdata/Study/face_recognition/stock/9982129.jpg;;;1;-1;2;2;0;11;4;-1
213;884b7e9f26fb1a73f7873026de54e08d4a3237794000011c25f41e94dffa4753;/mnt/kokdata/Study/face_recognition/stock/tmp/12_9982129.jpg;884b7e9f26fb1a73f7873026de54e08d4a3237794000011c25f41e94dffa4753;/mnt/kokdata/Study/face_recognition/stock/9982129.jpg;;;1;7;2;2;0;46;4;-1
214;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/tmp/0_Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;2015:11:15 08:39:25;;1;-1;2;2;0;11;4;-1
215;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/tmp/1_Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;2015:11:15 08:39:25;;3;-1;1;0;0;43;7;-1
216;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/tmp/2_Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;2015:11:15 08:39:25;;3;-1;1;8;0;36;7;-1
217;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/tmp/3_Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;2015:11:15 08:39:25;;5;16;8;7;0;26;0;-1
218;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/tmp/4_Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;2015:11:15 08:39:25;;3;1;0;7;0;51;3;-1
219;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/tmp/5_Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;2015:11:15 08:39:25;;4;-1;9;4;0;17;5;-1
220;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/tmp/6_Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;2015:11:15 08:39:25;;3;-1;1;8;0;13;7;-1
221;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/tmp/7_Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;2015:11:15 08:39:25;;0;-1;3;0;0;34;1;-1
222;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/tmp/8_Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;2015:11:15 08:39:25;;0;2;0;5;0;33;3;-1
223;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/tmp/9_Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;2015:11:15 08:39:25;;3;-1;1;0;0;22;7;-1
224;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/tmp/10_Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;2015:11:15 08:39:25;;3;0;0;8;0;50;3;-1
225;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/tmp/11_Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;2015:11:15 08:39:25;;3;-1;1;0;0;18;1;-1
226;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/tmp/12_Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;2015:11:15 08:39:25;;3;-1;0;8;0;3;3;-1
227;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/tmp/13_Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;2015:11:15 08:39:25;;3;9;7;3;0;21;6;-1
228;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/tmp/14_Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;2015:11:15 08:39:25;;7;-1;5;1;0;12;2;-1
229;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/tmp/15_Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;2015:11:15 08:39:25;;3;-1;0;5;0;51;3;-1
230;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/tmp/16_Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;2015:11:15 08:39:25;;3;18;1;8;0;32;0;-1
231;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/tmp/17_Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;2015:11:15 08:39:25;;1;7;2;2;0;46;4;-1
232;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/tmp/18_Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;2015:11:15 08:39:25;;3;-1;2;2;0;45;3;-1
233;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/tmp/19_Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;2015:11:15 08:39:25;;0;11;1;0;0;19;1;-1
234;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/tmp/20_Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;2015:11:15 08:39:25;;3;-1;1;8;0;7;7;-1
235;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/tmp/21_Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;2015:11:15 08:39:25;;1;-1;2;2;0;37;4;-1
236;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/tmp/22_Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;2015:11:15 08:39:25;;3;-1;0;3;0;41;3;-1
237;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/tmp/23_Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;2015:11:15 08:39:25;;3;-1;1;8;0;15;7;-1
238;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/tmp/24_Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;2015:11:15 08:39:25;;1;10;2;0;0;0;1;-1
239;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/tmp/25_Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;2015:11:15 08:39:25;;0;12;3;9;0;27;9;-1
240;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/tmp/26_Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;2015:11:15 08:39:25;;0;15;4;9;0;29;9;-1
241;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/tmp/27_Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;2015:11:15 08:39:25;;7;-1;5;1;0;23;2;-1
242;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/tmp/28_Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;2015:11:15 08:39:25;;1;-1;2;2;0;38;4;-1
243;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/tmp/29_Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;150e8e58734cde7cfa2667219bfbe6a20a30a4f4a2f495756bd0480ed887c00a;/mnt/kokdata/Study/face_recognition/stock/Participants_at_the_2015_G20_Summit_(Presidencia_de_la_Nación_Argentina).jpg;2015:11:15 08:39:25;;3;-1;1;8;0;8;7;-1
244;0e1190ab2a57f6267ceb85e23af088b103f5c18255a948b9d16e14a9b991dc1c;/mnt/kokdata/Study/face_recognition/stock/tmp/0_opening_ceremony_of_the_g20_summit_rtx2o1kk_b.jpg;0e1190ab2a57f6267ceb85e23af088b103f5c18255a948b9d16e14a9b991dc1c;/mnt/kokdata/Study/face_recognition/stock/opening_ceremony_of_the_g20_summit_rtx2o1kk_b.jpg;;;1;-1;2;2;0;11;4;-1
245;0e1190ab2a57f6267ceb85e23af088b103f5c18255a948b9d16e14a9b991dc1c;/mnt/kokdata/Study/face_recognition/stock/tmp/1_opening_ceremony_of_the_g20_summit_rtx2o1kk_b.jpg;0e1190ab2a57f6267ceb85e23af088b103f5c18255a948b9d16e14a9b991dc1c;/mnt/kokdata/Study/face_recognition/stock/opening_ceremony_of_the_g20_summit_rtx2o1kk_b.jpg;;;1;-1;2;2;0;11;4;-1
246;0e1190ab2a57f6267ceb85e23af088b103f5c18255a948b9d16e14a9b991dc1c;/mnt/kokdata/Study/face_recognition/stock/tmp/2_opening_ceremony_of_the_g20_summit_rtx2o1kk_b.jpg;0e1190ab2a57f6267ceb85e23af088b103f5c18255a948b9d16e14a9b991dc1c;/mnt/kokdata/Study/face_recognition/stock/opening_ceremony_of_the_g20_summit_rtx2o1kk_b.jpg;;;1;-1;2;2;0;37;4;-1
247;0e1190ab2a57f6267ceb85e23af088b103f5c18255a948b9d16e14a9b991dc1c;/mnt/kokdata/Study/face_recognition/stock/tmp/3_opening_ceremony_of_the_g20_summit_rtx2o1kk_b.jpg;0e1190ab2a57f6267ceb85e23af088b103f5c18255a948b9d16e14a9b991dc1c;/mnt/kokdata/Study/face_recognition/stock/opening_ceremony_of_the_g20_summit_rtx2o1kk_b.jpg;;;1;-1;2;2;0;11;4;-1
248;0e1190ab2a57f6267ceb85e23af088b103f5c18255a948b9d16e14a9b991dc1c;/mnt/kokdata/Study/face_recognition/stock/tmp/4_opening_ceremony_of_the_g20_summit_rtx2o1kk_b.jpg;0e1190ab2a57f6267ceb85e23af088b103f5c18255a948b9d16e14a9b991dc1c;/mnt/kokdata/Study/face_recognition/stock/opening_ceremony_of_the_g20_summit_rtx2o1kk_b.jpg;;;0;15;4;9;0;29;9;-1
249;0e1190ab2a57f6267ceb85e23af088b103f5c18255a948b9d16e14a9b991dc1c;/mnt/kokdata/Study/face_recognition/stock/tmp/5_opening_ceremony_of_the_g20_summit_rtx2o1kk_b.jpg;0e1190ab2a57f6267ceb85e23af088b103f5c18255a948b9d16e14a9b991dc1c;/mnt/kokdata/Study/face_recognition/stock/opening_ceremony_of_the_g20_summit_rtx2o1kk_b.jpg;;;1;-1;1;0;0;0;1;-1
250;e05b68931dea88b332683655861559a9ba0bf841f906ef6dcc67645b1f0f1128;/mnt/kokdata/Study/face_recognition/stock/tmp/0_19527324_6.jpg;e05b68931dea88b332683655861559a9ba0bf841f906ef6dcc67645b1f0f1128;/mnt/kokdata/Study/face_recognition/stock/19527324_6.jpg;;;3;9;7;3;0;21;6;-1
251;e05b68931dea88b332683655861559a9ba0bf841f906ef6dcc67645b1f0f1128;/mnt/kokdata/Study/face_recognition/stock/tmp/1_19527324_6.jpg;e05b68931dea88b332683655861559a9ba0bf841f906ef6dcc67645b1f0f1128;/mnt/kokdata/Study/face_recognition/stock/19527324_6.jpg;;;1;6;2;2;0;45;4;-1
252;e05b68931dea88b332683655861559a9ba0bf841f906ef6dcc67645b1f0f1128;/mnt/kokdata/Study/face_recognition/stock/tmp/2_19527324_6.jpg;e05b68931dea88b332683655861559a9ba0bf841f906ef6dcc67645b1f0f1128;/mnt/kokdata/Study/face_recognition/stock/19527324_6.jpg;;;3;-1;1;8;0;7;0;-1
253;e05b68931dea88b332683655861559a9ba0bf841f906ef6dcc67645b1f0f1128;/mnt/kokdata/Study/face_recognition/stock/tmp/3_19527324_6.jpg;e05b68931dea88b332683655861559a9ba0bf841f906ef6dcc67645b1f0f1128;/mnt/kokdata/Study/face_recognition/stock/19527324_6.jpg;;;3;-1;0;8;0;20;1;-1
254;e05b68931dea88b332683655861559a9ba0bf841f906ef6dcc67645b1f0f1128;/mnt/kokdata/Study/face_recognition/stock/tmp/4_19527324_6.jpg;e05b68931dea88b332683655861559a9ba0bf841f906ef6dcc67645b1f0f1128;/mnt/kokdata/Study/face_recognition/stock/19527324_6.jpg;;;1;-1;2;2;0;11;4;-1
255;e05b68931dea88b332683655861559a9ba0bf841f906ef6dcc67645b1f0f1128;/mnt/kokdata/Study/face_recognition/stock/tmp/5_19527324_6.jpg;e05b68931dea88b332683655861559a9ba0bf841f906ef6dcc67645b1f0f1128;/mnt/kokdata/Study/face_recognition/stock/19527324_6.jpg;;;1;-1;2;2;0;38;4;-1
